move_num,color_next,winrate_B,winrate_W,LZ_next_move,variation,actual_next_move,LZ_all_next_moves
147,W,97.11,2.89,N18,"N18 P17 O19 P19 B2 C2 P18 N13 M12 P19 A2 A3 P18 O12 O11 P19 H12 J12 P18 N11 O13 P19 J13",G10,N18 P17 G10 H12 K14 
148,B,97.29,2.71,H12,"J13 F12 F13 E11 P17 R9 R8 S8 Q8 R7 R10 S10",H12,H12 J13 J12 F12 
149,W,97.12,2.88,E10,"E10 J5 K6 H3 F4 J3 M6 N7 K5 J4 K7 P17 R9",E10,E10 F12 N18 F10 D16 P17 
150,B,97.46,2.54,P17,"O14 N11 R8 P17 P16 O17 N17 P19 N18 M14 M15 L14 B15 L15 N15",O14,P17 F12 O14 R10 O12 J5 R8 F10 L14 N13 F13 A5 N5 S9 N14 M14 L2 S8 R9 B15 M12 
151,W,97.38,2.62,N13,"N13 R8 N18 P17 O19 P19 B2 C2 P18 B7 B8 P19 A4 A3 P18 P2 N1",N14,N13 N11 O13 N14 F13 P17 F12 
152,B,97.54,2.46,F12,"N15 N13 R8 M15 M16 O19 N18 N19 M19 P19",N15,F12 P17 R8 N15 N13 O12 O13 J5 M13 A5 N11 F10 
153,W,97.28,2.72,P17,"R9 F12 F10 R8 S8 Q8 R7 R10",S9,P17 N13 Q7 O19 N11 O13 K14 M14 R9 F13 F12 P15 R8 
154,B,97.73,2.27,N13,"N13 N11 R8 R9 Q9 O19 P17 N18 P19 N6 N7",F12,N13 R8 F12 P17 L2 O12 F10 J5 N5 M6 R9 F13 A5 O19 Q8 R10 M14 B15 K6 
155,W,97.62,2.38,F10,"F10 R8 R9 Q9 S8 R7 S7 P17 M14 N11 O13 M12 M13 B15 N6",E8,F10 E8 P17 O19 
156,B,97.69,2.31,R8,"R8 R9 Q9 S8 R7 S7 P17 M14 N11 O13 M12 M13 P14 P13",O12,R8 O12 N5 J5 N13 L2 A5 P17 B15 M6 R10 F9 M14 L14 R9 Q8 N11 R7 J4 
157,W,97.21,2.79,O13,"O13 D8 F10 P13 N13 P14 O11 P17 M15 M16 Q8 Q7 R7 P8 Q9",O13,O13 O11 N13 
158,B,97.31,2.69,D8,"D8 F10 P13 N13 P14 O11 P17 M15 M16 Q8 Q7 R7 P8 Q9",M13,D8 P13 M13 R8 M12 P17 N11 
159,W,97.19,2.81,M12,"M12 N13 P13 L13 O11 K12 N11 R8 R9 Q9 K11 J12 O19 N18 N19 M19 P19 P17 R19",M12,M12 N13 M14 
160,B,97.23,2.77,N13,"N13 P13 L13 O11 K12 N11 R8 R9 Q9 K11 J12 O19 N18 N19 M19 P19 P17 R19",N13,N13 D8 P13 R8 
161,W,97.23,2.77,P13,"P13 L13 O11 K12 N11 R8 R9 Q9 K11 J12 O19 N18 N19 M19 P19 P17 R19",P13,P13 O11 
162,B,97.35,2.65,L13,"L13 O11 K12 N11 R8 R9 Q9 K11 J12 O19 N18 N19 M19 P19 P17 R19",L13,L13 M14 L14 D8 
163,W,97.25,2.75,O11,"O11 K12 N11 R8 R9 Q9 K11 J12 O19 N18 N19 M19 P19 P17 R19",O11,O11 K14 L14 M14 K12 K11 P17 B2 
164,B,97.62,2.38,K12,"K12 N11 R8 O19 N18 N19 M19 P19 M18 P17 P16 R9 Q9 N6",K12,K12 R8 P17 K11 D8 J5 F9 M6 R9 A5 N5 O19 Q8 
165,W,97.52,2.48,N11,"N11 R8 O19 N18 N19 M19 P19 M18 P17 P16 R9 Q9 N6 N7",O19,N11 K11 M14 L14 O19 P17 B2 P14 L11 D16 C2 N18 N6 Q8 M15 A4 P15 C1 P16 
166,B,97.60,2.40,N18,"N18 K11 J12 N11 R8 N19 M19 P19 P17 R19 M18",L11,N18 N11 P17 L11 N19 
167,W,97.10,2.90,N11,"N11 K11 O17 P16 N17 R8 M15 M14 L14 N14 M16 L15 R9 Q8 S8 M18 N18 L2",N11,N11 K11 
168,B,97.00,3.00,K11,"K11 O17 N18 P16 N17 P17 R8 R9 Q9 S8 R7 S7 L2 N1 B15 N19 M19 P19",K11,K11 P17 
169,W,96.64,3.36,O17,"O17 N18 P16 N17 P17 J5 K6 H3 F4 J3 H2 J2 G1 J4 G4 E1",O17,O17 N18 L14 M14 M15 B2 P17 D16 P14 
170,B,97.37,2.63,N18,"N18 P16 N17 P17 J5 K6 H3 F4 J3 H2 J2 G1 J4 G4 E1",N18,N18 P16 J5 P17 N17 P15 A5 R8 F9 D8 R9 L2 M18 K6 M17 
171,W,97.29,2.71,P16,"P16 N17 P17 J5 K6 H3 F4 J3 H2 J2 G1 J4 G4 E1 E2 F1 F2 D1",P16,P16 N17 P17 M14 B2 
172,B,97.34,2.66,N17,"N17 P17 J5 J4 K5 K6 R8 R9 Q8 S8 L2 J2 B15 N5 O6 N19",N17,N17 P15 R19 
173,W,97.33,2.67,P17,"P17 J5 J4 K5 K6 R8 R9 Q8 S8 L2 J2 B15 N5 O6 N19 M19 P19",P17,P17 Q15 
174,B,97.80,2.20,J5,"J5 J4 K5 K6 R8 R9 Q8 S8 L2 J2 B15 N5 O6 N19 M19 P19 M18",L2,J5 L2 R8 B15 D8 F9 P15 M6 N5 R10 N19 R9 A5 Q8 R7 A13 A14 K6 J4 K5 K2 Q7 A15 N6 
175,W,97.38,2.62,P15,"P15 J5 K6 H3 F4 H2 K5 J4 M6 K7",N1,P15 B15 K5 N19 Q8 N1 M14 O15 L14 P14 D16 L3 B2 Q7 J5 M15 F9 C2 R8 
176,B,97.75,2.25,R8,"J5 J4 K5 K6 R8 R9 Q9 S8 R7 S7 B15 B14 A14 A13 A15 N19",J5,R8 N5 D8 B15 J5 P15 R10 M6 L1 R9 F9 Q8 J2 N19 A5 K5 A13 J4 
177,W,97.73,2.27,J4,"K6 D8 F10 H3 F4 H2 J4 K5 J3 J2 K3 L3 K2",J4,J4 K6 B2 C2 K5 F4 M14 
178,B,97.78,2.22,D8,"D8 F10 K5 K6 R8 R9 Q9 S8 R7 S7 B15 B14 A14",K5,D8 K5 R8 F9 A5 R10 P15 
179,W,97.85,2.15,K6,"K6 R8 R9 Q9 S8 R7 S7 B15 B14 A14 A13 A15 N19 M19 P19 M18 P15 O15",K6,K6 B2 F4 M14 C2 P15 L14 
180,B,98.32,1.68,R8,"R8 R9 Q9 S8 R7 S7 B15 B14 A14 A13 A15 N19 M19 P19 M18 P15 O15",J2,R8 D8 B15 M6 J2 N5 Q8 F9 R10 R9 N19 A5 L1 R7 P15 H2 Q7 N6 J3 A14 D16 K2 A15 K7 A13 H3 K1 F10 
181,W,97.78,2.22,H2,"H2 R8 R9 Q9 S8 R7 S7 B15 N19 M19 P19 M18 P15 O15 P14 M14 Q6 P6 N5 N6",H2,H2 H3 F4 B2 G7 G8 
182,B,98.10,1.90,R8,"B15 N19 M19 P19 M18 P15 O15 Q8 Q7 R7 P8 Q9 R10 S10 N5 E2 D8 F10 A13",R8,R8 B15 D8 N5 Q8 J3 M6 R10 R9 F9 N19 L1 R7 F2 A14 K3 A5 O6 D16 N6 Q7 A13 A15 P15 Q6 K7 E3 B2 C2 
183,W,97.86,2.14,R9,"R9 Q9 S8 R7 S7 B15 N19 M19 P19 M18 P15 O15 P14 M14 Q6 P6 N5 N6 O5 P5",S8,R9 S8 P15 B15 N19 M14 N5 L14 B2 P14 F4 D16 M15 F9 N6 O15 N16 C2 Q15 J3 D17 M17 A5 P19 A4 L15 A14 E2 A2 K14 C1 B19 D19 C19 Q7 C18 T12 E19 F19 A18 J1 L19 A13 L1 S10 A7 E1 D18 B7 T6 S12 G1 M1 T10 H19 K19 T11 G19 B9 B1 A10 F1 J19 B18 Q12 R13 A17 T17 Q13 R12 S19 T13 T15 Q1 P1 T4 T18 R19 A19 
184,B,98.23,1.77,N19,"B15 P15 O15 N19 M19 P19 M18 N5 O6 Q6 P6 R9 Q9 Q8",R7,N19 B15 N5 D8 M6 R10 J3 R7 F9 A14 A13 A15 D16 F2 P15 N6 A5 Q6 L1 R9 C2 B2 
185,W,98.08,1.92,Q6,"S7 N19 P15 O15 P14 M14 B15 A15 A14 A16 D16 D17 B13 D8 F10 N5",S7,Q6 S7 P14 M14 P15 L14 N19 B2 F4 
186,B,98.28,1.72,N19,"N19 P15 O15 P14 M14 B15 A15 A14 A16 D16 D17 B13 D8 F10 N5",A5,N19 D16 Q6 D8 N5 M6 R10 A14 F9 J3 B15 N6 F2 A5 A13 A15 P15 L1 B2 K7 C2 L9 F10 E3 
187,W,98.07,1.93,A7,"B7 Q6 P15 O15 N19 M19 P19 M18 B15 A16 A15 N5 D16 D17 C17 B17 C18 B18",B7,A7 B7 L14 M14 A6 P14 P15 D16 M15 B8 Q6 B2 N19 M16 L15 F4 D17 C18 B17 P19 Q15 A18 C19 E19 B19 D19 F19 T11 A19 
188,B,98.11,1.89,B15,"B15 P15 O15 N19 M19 P19 M18 P14 M14 Q6 P6 N5 N6 O5 P5 F9 O6 L6 B14",M6,B15 N19 D8 N5 N6 Q6 R10 A13 M6 D16 A14 F9 J3 F2 A15 B2 C2 P15 L1 F10 L9 
189,W,97.63,2.37,P14,"L6 N5 P15 O15 N19 M19 P19 M18 Q6 P6 B15 A15 A14 A16 D16 D17 B13",L6,P14 L6 P15 L14 N16 D16 B2 N19 Q6 M15 O15 B15 M14 D17 A6 F4 L15 Q15 C2 B19 P19 F19 A18 E19 C19 D19 F9 E2 C17 O8 B17 C18 B18 K19 A17 G19 D18 H19 A19 
190,B,97.91,2.09,B15,"N5 N19 M19 P19 M18 P15 O15 Q6 P6 B15 A15 A14 A16 D16 D17 B13",N5,B15 D8 N5 Q6 N19 F9 D16 J3 R10 A14 A13 P15 L1 O5 A15 B2 N6 C2 
191,W,97.74,2.26,P15,"P15 Q6 O15 N16 M14 L14 M15 L15 N19 M19 P19 M18",B15,P15 B15 Q6 D16 L14 M14 N19 F4 B2 P14 F9 A6 O15 C2 R9 J3 M15 E2 R10 L3 Q15 N16 K3 N8 D17 L1 P19 O8 N7 C1 A4 D19 O6 K14 R12 F19 T12 A18 B19 M1 P12 J19 C19 Q1 Q12 T11 H19 S12 Q13 T6 T10 P1 E19 K19 T4 T5 
192,B,98.03,1.97,A16,"A16 Q6 P6 A15 D8 F10 N19 P15 O15 P14 M14 P19",A15,A16 D8 F9 A15 Q6 D16 A14 N19 P15 J3 B17 R10 C17 B18 
193,W,97.74,2.26,A14,"A14 A16 P15 O15 N19 M19 P19 M18 Q6 P6 D16 D17 B13 D8 C17 B17 E8 F9 F10 F2 B18 C18",A14,A14 P15 N19 D16 Q6 M14 P14 B2 L14 
194,B,97.88,2.12,A16,"A16 P15 O15 N19 M19 P19 M18 Q6 P6 D16 D17 B13 D8 C17 B17 E8 F9 F10 F2 B18 C18",A16,A16 F9 D8 J3 A17 B17 Q6 P15 
195,W,97.79,2.21,P15,"P15 O15 N19 M19 P19 M18 Q6 P6 D16 D17 B13 D8 C17 B17 E8 F9 F10 F2 B18 C18",N19,P15 N19 Q6 M14 D16 B13 M15 L14 P14 B2 F4 O15 F9 A13 J3 N16 A6 C2 D17 P19 L3 E2 Q15 E3 L1 M1 K3 C1 F2 E1 H1 J1 A4 F1 C17 K2 B1 K9 K1 P1 G1 S19 A3 B19 G19 R19 T18 C19 K19 D19 T11 T12 D1 O1 Q1 T3 R1 T4 T17 
196,B,97.56,2.44,M18,"L18 P15 O15 Q6 P6 F9 M19 E2 P19 O19 D16 B13",M19,M18 M19 L18 D8 D16 F9 Q6 A13 J3 P15 R10 L19 B13 
197,W,97.54,2.46,P19,"P19 M17 P15 O15 Q6 P6 F9 D16 B13 F2 F4 E2 J3 K2 G2 F1",P19,P19 P15 P14 M14 D16 L14 B2 F4 M18 C2 
198,B,97.93,2.07,M18,"M17 P15 O15 Q6 P6 F9 D16 B13 F2 F4 E2 J3 K2 G2 F1",D16,M18 M17 L18 D16 P15 L19 D8 F9 J3 Q6 K18 N16 M16 L17 
199,W,97.50,2.50,B13,"A13 M18 P15 O15 Q6 P6 F9 F2 F4 J3 H3 E2 M14 L14 K14",B13,B13 A13 L14 B2 M18 B14 P14 C2 M14 M15 P15 Q6 F4 
200,B,97.85,2.15,M18,"M18 P14 M14 Q6 P6 F9 F2 F4 E2 J3 K2 G2 F1 P15",M18,M18 L18 M17 D8 L19 F9 P15 Q6 J3 N16 K18 M16 
201,W,97.87,2.13,P14,"P14 O15 P15 M14 Q6 P6 F9 F2 F4 E2 J3 K2 G2 F1 B2",Q6,P14 Q6 M14 P15 B2 L14 F9 F4 G7 O15 J3 R10 C2 R9 M15 N16 K9 A6 F13 Q9 L3 E2 K14 F14 F19 D19 L1 C19 A4 Q15 K19 C1 E19 H19 J19 B19 E1 J1 C18 K3 H18 J18 D18 G19 A18 O7 A9 O8 K1 M17 G18 T10 L19 A3 A8 S19 L18 B1 T12 T11 F18 C17 A19 B17 B18 R19 K18 T5 T4 A17 T6 T9 
202,B,97.43,2.57,Q7,"P6 P15 O15 F9 F2 F4 E2 J3 K2 G2 F1 M14",P6,Q7 P6 F9 D8 J3 R10 O6 L1 P15 F2 K7 C2 Q8 O7 P8 B2 
203,W,97.66,2.34,P15,"P15 O15 F9 F2 F4 E2 J3 K2 G2 F1 M14",E2,P15 J3 F9 P14 E2 M14 F4 R10 L14 B2 Q7 G7 Q4 O15 C2 A6 R9 M15 Q9 N16 L3 L1 D19 K9 F14 Q15 K14 F19 J19 C19 J1 K19 E19 H19 M17 L18 K3 G19 B19 L19 J18 H18 B17 F18 D18 C18 A17 A18 A19 T11 
204,B,98.20,1.80,L1,"F9 F10 J3 H3 L3 B2 A2 C2 B1 D1 C1 F4 E1 F1",C2,L1 K1 Q4 F9 R10 L3 B2 C2 D8 Q7 J3 P15 E3 J1 E1 R9 O15 K3 H1 D1 L9 F10 K9 K7 
205,W,97.53,2.47,P15,"E3 F9 F10 R10 S10 P15 Q15 J3 H3 L3 P14 O15",F4,P15 J3 F4 E3 F9 P14 E1 M14 R10 L14 Q7 O15 L1 L3 
206,B,97.35,2.65,L1,"R10 S10 J3 H3 L3 F9 G1 H1 E1 P15 O15 F1 F2 E3 D1",J3,L1 Q7 G1 R10 D8 L3 J3 F9 H1 P15 E3 J1 K1 K3 M14 G8 K2 G7 F10 A2 R9 E1 O15 L9 G18 Q4 K7 A4 B1 Q8 D1 B2 P5 
207,W,97.25,2.75,H3,"H3 L1 M1 L3 F9 R10 S10 H1 G1 J1 E1 P15 Q15",H3,H3 P15 L3 P14 M14 L14 K7 F9 Q7 L1 G8 G7 O15 N16 J1 M15 K14 L15 D19 M16 Q4 A2 Q15 E19 K19 J19 C19 A18 B19 A6 B1 G19 F19 H19 L18 L19 C18 D18 
208,B,97.65,2.35,Q7,"Q7 P15 O15 P14 M14 F9 L3 K7 G8 Q4 P5 R9 Q9",R10,Q7 O15 J1 D8 G1 K1 F9 R10 L1 L3 H1 E3 E1 P15 F10 R9 B1 K7 G8 G7 A2 M14 Q4 L9 K3 D1 K2 K9 F2 B2 A4 Q8 G18 
209,W,96.98,3.02,S10,"S10 L1 M1 L3 F9 H1 G1 J1 E1 P15 Q15 Q7",S10,S10 G8 G7 P15 M14 P14 O15 L14 N16 R9 L3 M15 K9 F9 J1 N8 L15 A6 Q4 Q7 K14 B1 C19 Q15 M16 E1 A2 L1 H1 O8 H19 J19 E19 F19 A18 D19 B19 O7 K1 G19 O6 K19 G1 L17 D1 N6 S19 D17 M1 A19 K3 B18 N7 D18 L19 C18 S1 T4 C17 B17 A17 L18 
210,B,97.38,2.62,J1,"L1 M1 L3 F9 H1 G1 J1 E1 P15 Q15 Q7",L1,J1 G1 Q7 L3 K1 F9 D8 L1 R9 H1 E3 Q4 O15 K7 F10 P15 E1 B1 K3 D1 K2 A2 L9 
